날짜,위도,경도,피해규모점수,사고발생위치,발생원인구분,발생지역지질종류,발생규모폭(m),발생규모연장(m),발생규모깊이(m),피해사망자수(명),피해부상자수(명),피해차량대수(대),시군구,지점명,지번주소,도로명주소
20230724,37.5351,126.9,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),영등포구 당산동6가 340-5,영등포구 양평로 64
20230724,37.5351,126.9,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),영등포구 당산동6가 340-5,영등포구 양평로 64
20230724,37.5353,126.9038,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),서울 영등포구 당산동 91-26,서울특별시 영등포구 당산로52길 3
20230724,37.5355,127.0058,1.0,,,,,,,,,,용산구,복정4거리 (장지동608-5),서울 용산구 한남동 705-1,서울특별시 용산구 한남대로 79-1
20230724,37.5356,126.9029,1.0,,,,,,,,,,영등포구,,,영등포구 당산로 247
20230724,37.5356,126.9741,1.0,,,,,,,,,,용산구,신촌로타리 (노고산동 31-21),서울 용산구 한강로1가 228-1,서울특별시 용산구 한강대로 지하 185
20230724,37.5358,126.8986,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),,영등포구 양평로 76
20230724,37.5358,126.8986,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),서울 영등포구 양평동4가 27-1,서울특별시 영등포구 양평로 76
20230724,37.5379,126.9009,1.0,,,,,,,,,,영등포구,,서울 영등포구 양평동 189-1,
20230724,37.5386,126.9608,1.0,,,,,,,,,,용산구,,서울 용산구 용문동 29-38,서울특별시 용산구 효창원로 115-1
20230724,37.5432,126.8392,1.0,,,,,,,,,,강서구,올림픽대로 (가양동 동신아파트),서울 강서구 화곡동 1089-40,서울특별시 강서구 강서로 188
20230724,37.5461,126.9757,1.0,,,,,,,,,,용산구,,서울 용산구 후암동 174-7,서울특별시 용산구 두텁바위로 27
20230724,37.5462,126.8361,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),서울 강서구 화곡동 1089-11,서울특별시 강서구 강서로 231
20230724,37.5469,126.8359,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),서울 강서구 화곡동 1089-11,서울특별시 강서구 강서로 237
20230724,37.5472,126.836,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),서울 강서구 화곡동 1089-6,서울특별시 강서구 강서로 239
20230724,37.5477,126.9706,1.0,,,,,,,,,,용산구,,서울 용산구 청파동1가 180-24,서울특별시 용산구 청파로 314
20230724,37.5478,126.836,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),,강서구 강서로 247
20230724,37.5503,126.8361,1.0,,,,,,,,,,강서구,고척동3거리로타리 (고척동76),서울 강서구 내발산동 724-57,서울특별시 강서구 강서로 275
20230724,37.5554,126.8656,1.0,,,,,,,,,,양천구,개화국교앞 (방화동518-7),,강서구 양천로 605
20230724,37.5582,126.9084,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 성산동 252-28,서울특별시 마포구 월드컵로 108
20230724,37.5583,126.9612,1.0,,,,,,,,,,마포구,,서울 마포구 아현동 752,서울특별시 마포구 손기정로1길 16
20230724,37.5612,126.8557,1.0,,,,,,,,,,강서구,올림픽대로 유출입램프 (가양2동 강변 아파트 3단지),서울 강서구 가양동 451-19,서울특별시 강서구 양천로 497
20230724,37.5612,126.8996,1.0,,,,,,,,,,마포구,사천교로타리 (연희동446-13),서울 마포구 성산동 336-6,서울특별시 마포구 방울내로5길 49
20230724,37.5614,126.8128,1.0,,,,,,,,,,강서구,김포공항 정문 (과해동624-10),서울 강서구 공항동 11-58,서울특별시 강서구 공항대로 49
20230724,37.567,127.1768,1.0,,,,,,,,,,강동구,,서울 강동구 강일동 673-1,서울특별시 강동구 아리수로97길 19
20230724,37.5683,126.8928,1.0,,,,,,,,,,마포구,서부면허시험장 (상암동441),서울 마포구 성산동 665,
20230724,37.5702,126.9947,1.0,,,,,,,,,,종로구,중랑구시계 (망우동산52-4),서울 종로구 종로3가 45-4,서울특별시 종로구 종로 154-1
20230724,37.5721,127.0236,1.0,,,,,,,,,,종로구,상왕로타리 (상왕십리 806-2),서울 종로구 숭인동 1500,서울특별시 동대문구 난계로 230
20230724,37.5728,127.0022,1.0,,,,,,,,,,종로구,혜화동로타리 (혜화동132),서울 종로구 효제동 297-2,서울특별시 종로구 대학로 20
20230724,37.573,126.8207,1.0,,,,,,,,,,강서구,개화국교앞 (방화동518-7),강서구 방화동 842-7,강서구 양천로26길 103
20230724,37.5736,126.8217,1.0,,,,,,,,,,강서구,개화국교앞 (방화동518-7),강서구 방화동 842-7,강서구 양천로 149
20230724,37.5808,126.8854,1.0,,,,,,,,,,마포구,홍대앞로타리 (서교동344-12),서울 마포구 상암동 1715,서울특별시 마포구 상암산로1길 52
20230724,37.5851,126.8904,1.0,,,,,,,,,,은평구,가양대교남단 (가양동 도시개발아 5단지),서울 은평구 수색동 394,서울특별시 은평구 수색로 300
20230724,37.6041,126.9622,1.0,,,,,,,,,,종로구,동교동로타리 (동교동149-4),서울 종로구 신영동 29-8,서울특별시 종로구 평창문화로 5-1
20230724,37.6118,126.9169,1.0,,,,,,,,,,은평구,,서울 은평구 갈현동 465-3,서울특별시 은평구 연서로 143
20230724,37.6162,127.0704,1.0,,,,,,,,,,노원구,강남구 세곡동 시계,서울 노원구 공릉동 699-4,
20230724,37.6316,126.9278,1.0,,,,,,,,,,은평구,,서울 은평구 진관동 106,서울특별시 은평구 진관1로 55
20230725,37.4585,127.0751,1.0,,,,,,,,,,서초구,내곡동시계,서울 서초구 내곡동 1-12,
20230725,37.4715,126.9353,1.0,,,,,,,,,,관악구,노량진3거리 (노량진62-12),서울 관악구 신림동 808-134,서울특별시 관악구 신림로 128
20230725,37.4724,126.9824,1.0,,,,,,,,,,관악구,남태령 (사당동산93-2),,관악구 과천대로 915
20230725,37.4766,126.964,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),,관악구 남부순환로 1936
20230725,37.4766,127.0415,1.0,,,,,,,,,,서초구,,서울 서초구 양재동 261-23,
20230725,37.48,126.9553,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),,관악구 남부순환로 1850
20230725,37.48,127.1053,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 자곡동 196-1,
20230725,37.4803,127.0433,1.0,,,,,,,,,,강남구,,서울 강남구 도곡동 468,서울특별시 서초구 논현로 117
20230725,37.4806,126.8991,1.0,,,,,,,,,,구로구,시흥동시계 (시흥동700),구로구 구로동 1135,구로구 시흥대로 527
20230725,37.4812,126.8995,1.0,,,,,,,,,,구로구,시흥동시계 (시흥동700),구로구 구로동 1135,구로구 시흥대로 533
20230725,37.4836,126.9382,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),,관악구 남부순환로 1692
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 수서동 748,강남구 광평로 185
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 수서동 748,강남구 광평로 185
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 수서동 748,강남구 광평로 185
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 수서동 748,강남구 광평로 185
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,,강남구 수서동 748,강남구 광평로 185
20230725,37.4848,127.0934,1.0,,,,,,,,,,강남구,상계동시계 (상계1동1203),강남구 수서동 748,강남구 광평로 185
20230725,37.4852,127.0359,1.0,,,,,,,,,,강남구,행주대교,서울 강남구 도곡동 958-3,서울특별시 강남구 남부순환로 2615
20230725,37.4858,127.0973,1.0,,,,,,,,,,강남구,,서울 강남구 수서동 738,서울특별시 강남구 광평로39길 3
20230725,37.4865,126.8799,1.0,,,,,,,,,,구로구,,,구로구 남부순환로 1133
20230725,37.4883,126.8849,1.0,,,,,,,,,,구로구,등촌동로타리 (등촌동 505-23),구로구 구로동 759-1,구로구 구로동로 108
20230725,37.4883,126.8849,1.0,,,,,,,,,,구로구,등촌동로타리 (등촌동 505-23),,구로구 구로동로 108
20230725,37.4939,126.8832,1.0,,,,,,,,,,구로구,등촌동로타리 (등촌동 505-23),,구로구 구로동로 172-1
20230725,37.4941,126.8565,1.0,,,,,,,,,,구로구,개봉동입구R (개봉동333-1),,구로구 남부순환로95길 34
20230725,37.4941,126.8565,1.0,,,,,,,,,,구로구,행주대교,구로구 개봉동 403-239,구로구 남부순환로95길 34
20230725,37.4941,126.8565,1.0,,,,,,,,,,구로구,행주대교,구로구 개봉동 403-239,구로구 남부순환로95길 34
20230725,37.4941,126.8565,1.0,,,,,,,,,,구로구,개봉동입구R (개봉동333-1),구로구 개봉동 403-239,구로구 남부순환로95길 34
20230725,37.4946,126.8573,1.0,,,,,,,,,,구로구,행주대교,구로구 개봉동 412-32,구로구 남부순환로95길 16
20230725,37.4986,126.8713,1.0,,,,,,,,,,구로구,중랑구시계 (망우동산52-4),서울 구로구 구로동 621-12,서울특별시 구로구 경인로 472
20230725,37.499,127.0449,1.0,,,,,,,,,,강남구,교대입구3거리로타리 (서초동1582-2),서울 강남구 역삼동 806,서울특별시 강남구 역삼로 307
20230725,37.5002,126.8769,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),서울 구로구 구로동 635-4,서울특별시 구로구 경인로 518
20230725,37.5005,127.0671,1.0,,,,,,,,,,강남구,세곡동시계 (세곡동158-2),서울 강남구 대치동 995,서울특별시 강남구 영동대로 237
20230725,37.5012,126.8828,1.0,,,,,,,,,,구로구,,,구로구 구로중앙로 152
20230725,37.502,127.0373,1.0,,,,,,,,,,강남구,,서울 강남구 역삼동 679-1,서울특별시 강남구 논현로 508
20230725,37.5024,126.996,1.0,,,,,,,,,,서초구,,서초구 반포동 128-1,서초구 반포대로 275
20230725,37.5024,127.1102,1.0,,,,,,,,,,송파구,성동교 남단,송파구 송파동 2-13,송파구 송파대로 388
20230725,37.5026,127.11,1.0,,,,,,,,,,송파구,성동교 남단,송파구 송파동 2-9,송파구 송파대로 392
20230725,37.5027,127.109,1.0,,,,,,,,,,송파구,성동교 남단,송파구 석촌동 324,송파구 송파대로 397
20230725,37.5027,127.1099,1.0,,,,,,,,,,송파구,성동교 남단,송파구 송파동 2-9,송파구 송파대로 394
20230725,37.5036,126.8797,1.0,,,,,,,,,,구로구,,구로구 구로동 604-15,구로구 경인로 565
20230725,37.5041,126.8809,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),,구로구 경인로 577
20230725,37.5053,126.8774,1.0,,,,,,,,,,구로구,,구로구 구로동 604-15,구로구 구로중앙로 216-1
20230725,37.5065,127.1055,1.0,,,,,,,,,,송파구,송파구시계 (장지동576),송파구 석촌동 209,송파구 송파대로 451
20230725,37.5068,127.1053,1.0,,,,,,,,,,송파구,송파구시계 (장지동576),송파구 석촌동 209,송파구 송파대로 453
20230725,37.5069,126.884,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),,구로구 경인로 619-3
20230725,37.5071,126.871,1.0,,,,,,,,,,양천구,광명고가차도 (구로1동 시계),양천구 신정동 162-23,양천구 안양천로 669
20230725,37.5071,126.871,1.0,,,,,,,,,,양천구,광명고가차도 (구로1동 시계),,양천구 안양천로 669
20230725,37.5071,126.871,1.0,,,,,,,,,,양천구,광명고가차도 (구로1동 시계),양천구 신정동 162-23,양천구 안양천로 669
20230725,37.5071,126.871,1.0,,,,,,,,,,양천구,광명고가차도 (구로1동 시계),양천구 신정동 162-23,양천구 안양천로 669
20230725,37.5072,126.8754,1.0,,,,,,,,,,구로구,,구로구 신도림동 288-13,구로구 구로중앙로42길 6
20230725,37.5098,127.1115,1.0,,,,,,,,,,송파구,신천중학 (잠실1동19-4),송파구 송파동 3,송파구 백제고분로 435
20230725,37.5098,127.1115,1.0,,,,,,,,,,송파구,신천중학 (잠실1동19-4),,송파구 백제고분로 435
20230725,37.5099,127.0659,1.0,,,,,,,,,,강남구,남성초교 (사당동산24-2),강남구 삼성동 172-66,강남구 테헤란로 623-3
20230725,37.5099,127.0659,1.0,,,,,,,,,,강남구,남성초교 (사당동산24-2),,강남구 테헤란로 623-2
20230725,37.5118,127.1285,1.0,,,,,,,,,,송파구,올림픽공원입구,서울 송파구 방이동 181-8,
20230725,37.5125,127.0933,1.0,,,,,,,,,,송파구,남성초교 (사당동산24-2),송파구 잠실동 32,송파구 올림픽로 203
20230725,37.5131,127.093,1.0,,,,,,,,,,송파구,,송파구 잠실동 31,송파구 송파대로 567
20230725,37.514,127.0153,1.0,,,,,,,,,,서초구,한남대교남단 (잠원동 6-1),서울 서초구 잠원동 86,
20230725,37.5141,126.8296,1.0,,,,,,,,,,양천구,부천시계 (신월동 728-13),양천구 신정동 1316-8,
20230725,37.5151,127.1072,1.0,,,,,,,,,,송파구,송파구청 (신천동29-5),송파구 방이동 94,송파구 오금로 81
20230725,37.5165,126.8381,1.0,,,,,,,,,,양천구,,서울 양천구 신월동 906,서울특별시 양천구 신월로 128
20230725,37.5174,126.9457,1.0,,,,,,,,,,영등포구,강동구 시계 (하일I.C),서울 영등포구 여의도동 87-5,
20230725,37.5176,127.0417,1.0,,,,,,,,,,강남구,이수교,,강남구 학동로 401
20230725,37.5186,126.931,1.0,,,,,,,,,,영등포구,서울시상수도 사업본부앞 (중림동406),영등포구 여의도동 5,영등포구 여의대방로 376-2
20230725,37.5191,126.9897,1.0,,,,,,,,,,용산구,,서울 용산구 서빙고동 271-105,서울특별시 용산구 이촌로 347
20230725,37.5194,127.0568,1.0,,,,,,,,,,강남구,세곡동시계 (세곡동158-2),서울 강남구 삼성동 111-8,서울특별시 강남구 영동대로 645
20230725,37.5201,126.9862,1.0,,,,,,,,,,용산구,용산역앞로타리 (용산동3가  44-2),서울 용산구 용산동6가 68-2,
20230725,37.5208,127.0306,1.0,,,,,,,,,,강남구,신사동4거리 (신사동 501-3),서울 강남구 신사동 501-5,서울특별시 강남구 도산대로 217
20230725,37.5209,126.8973,1.0,,,,,,,,,,영등포구,한강대교남단 (노량진본동126),,영등포구 영등포로 144
20230725,37.5214,126.9247,1.0,,,,,,,,,,영등포구,,,영등포구 의사당대로 107-3
20230725,37.5214,126.9373,1.0,,,,,,,,,,영등포구,서울시상수도 사업본부앞 (중림동406),영등포구 여의도동 5,영등포구 63로 45
20230725,37.5218,126.8829,1.0,,,,,,,,,,영등포구,,영등포구 문래동6가 52,영등포구 영등포로6길 26
20230725,37.5227,126.9915,1.0,,,,,,,,,,용산구,남태령 (사당동산93-2),서울 용산구 서빙고동 10-2,서울특별시 용산구 서빙고로51길 64
20230725,37.5234,126.9939,1.0,,,,,,,,,,용산구,동십자각로타리 (중학동 37),서울 용산구 서빙고동 46-6,서울특별시 용산구 녹사평대로14길 8
20230725,37.5238,126.8751,1.0,,,,,,,,,,양천구,신정동 296-77,양천구 목동 451,양천구 오목로 344
20230725,37.5253,126.872,1.0,,,,,,,,,,양천구,남부순환로 (신월동438-8),,양천구 오목로 311
20230725,37.5254,127.0251,1.0,,,,,,,,,,강남구,양재3로타리 (개포2동178),강남구 신사동 667-35,강남구 압구정로 148-2
20230725,37.5254,127.0251,1.0,,,,,,,,,,강남구,양재3로타리 (개포2동178),강남구 신사동 667-35,강남구 압구정로 148-2
20230725,37.5255,126.8608,1.0,,,,,,,,,,양천구,한강대교남단 (노량진본동126),,양천구 오목로 210
20230725,37.5257,126.8383,1.0,,,,,,,,,,양천구,,,양천구 국회대로 30
20230725,37.5285,126.857,1.0,,,,,,,,,,양천구,한양공고앞 (신당동251),,양천구 국회대로 198
20230725,37.5286,127.0321,1.0,,,,,,,,,,강남구,우면3거리로타리 (서초동418),강남구 압구정동 394,강남구 압구정로 224
20230725,37.5288,127.0332,1.0,,,,,,,,,,강남구,우면3거리로타리 (서초동418),,강남구 압구정로 230
20230725,37.5291,126.9181,1.0,,,,,,,,,,영등포구,경인고속입구 로타리 (양평동3가57),,영등포구 의사당대로 3
20230725,37.5304,126.8712,1.0,,,,,,,,,,양천구,신월I.C,,양천구 목동서로 192
20230725,37.5306,126.8489,1.0,,,,,,,,,,강서구,강서소방서 목동출장소 (목동900-12),,강서구 곰달래로 144
20230725,37.5311,126.955,1.0,,,,,,,,,,용산구,,서울 용산구 한강로3가 16-95,서울특별시 용산구 이촌로 5
20230725,37.5313,126.8318,1.0,,,,,,,,,,양천구,행주대교,,양천구 남부순환로 407
20230725,37.5348,126.987,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동4가 4,서울특별시 용산구 녹사평대로 지하 195
20230725,37.5354,126.8995,1.0,,,,,,,,,,영등포구,,서울 영등포구 당산동6가 339-4,서울특별시 영등포구 양평로 68
20230725,37.5357,126.8289,1.0,,,,,,,,,,양천구,행주대교,,양천구 남부순환로 353
20230725,37.5357,126.9873,1.0,,,,,,,,,,용산구,,서울 용산구 용산동2가 7-83,서울특별시 용산구 녹사평대로40길 5
20230725,37.5362,126.8277,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),양천구 신월동 263,양천구 남부순환로 344
20230725,37.5362,126.8277,1.0,,,,,,,,,,양천구,면목동 (면목동 524-33),,양천구 남부순환로 344
20230725,37.5365,126.9877,1.0,,,,,,,,,,용산구,,서울 용산구 용산동2가 7-84,서울특별시 용산구 녹사평대로40길 19
20230725,37.5368,126.9871,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동2가 7-116,서울특별시 용산구 녹사평대로 214
20230725,37.537,126.8731,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 901-3,양천구 목동중앙로 88
20230725,37.5373,126.872,1.0,,,,,,,,,,양천구,,양천구 목동 901-3,양천구 목동중앙로 89
20230725,37.5373,126.872,1.0,,,,,,,,,,양천구,강서소방서 목동출장소 (목동900-12),양천구 목동 901-3,양천구 목동중앙로 89
20230725,37.5373,126.9871,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동2가 7-116,서울특별시 용산구 녹사평대로 222
20230725,37.5416,126.8826,1.0,,,,,,,,,,양천구,,양천구 목동 901-3,양천구 목동서로2길 22
